date	piezo	pluie	etp	debit
16/07/2014	237.97	0	3.7	0.07
17/07/2014	238	0.8	4.3	0.06
18/07/2014	237.98	1.6	4.3	0.06
19/07/2014	237.98	0.2	3.6	0.06
20/07/2014	237.93	1.2	3.9	0.06
21/07/2014	237.84	0.2	4.5	0.05
22/07/2014	237.81	0	4.9	0.05
23/07/2014	237.82	0.2	4.5	0.05
24/07/2014	237.81	1	3.1	0.05
25/07/2014	237.78	0.2	5.2	0.05
26/07/2014	237.73	0.2	4.5	0.05
27/07/2014	237.67	0.2	3.6	0.05
28/07/2014	237.66	0.8	3.1	0.05
29/07/2014	237.62	0	4.4	0.05
30/07/2014	237.59	0.2	4.6	0.05
31/07/2014	237.56	0	3.3	0.05
01/08/2014	237.57	7.1	3.9	0.04
02/08/2014	237.57	0	4	0.05
03/08/2014	237.49	0	3.2	0.05
04/08/2014	237.41	0.2	3.4	0.05
05/08/2014	237.38	43	3.4	0.05
06/08/2014	237.41	8	3.1	0.13
07/08/2014	237.37	4.8	3.7	0.1
08/08/2014	237.39	7.4	1.5	0.1
09/08/2014	237.35	10.1	2.9	0.11
10/08/2014	237.38	1.6	3.8	0.15
11/08/2014	237.24	0.6	3.1	0.11
12/08/2014	237.25	0.2	3.7	0.09
13/08/2014	237.24	1.4	2.9	0.08
14/08/2014	237.18	5.7	2.4	0.07
15/08/2014	237.15	0.8	2.9	0.07
16/08/2014	237.1	0.2	2.9	0.06
17/08/2014	237.16	2.2	1.8	0.05
18/08/2014	237.15	0.4	3.4	0.05
19/08/2014	237.11	0.2	2.4	0.05
20/08/2014	237.07	0	2.9	0.06
21/08/2014	237.05	0.2	3.1	0.1
22/08/2014	237.06	1.6	2.3	0.08
23/08/2014	237.02	0.2	2.9	0.12
24/08/2014	236.98	2.2	2.1	0.11
25/08/2014	237.03	27.8	0.4	0.16
26/08/2014	237.03	4.6	2.2	0.27
27/08/2014	236.94	9	1	0.27
28/08/2014	236.91	1.4	2.4	0.22
29/08/2014	236.85	0.2	2.3	0.26
30/08/2014	236.83	0.4	2.6	0.21
31/08/2014	236.83	0.2	2.8	0.12
01/09/2014	236.81	0	2.6	0.09
02/09/2014	236.82	0.4	2	0.07
03/09/2014	236.83	0.2	3.1	0.07
04/09/2014	236.83	0.4	3.2	0.06
05/09/2014	236.81	0.2	3	0.05
06/09/2014	236.81	0	2.6	0.05
07/09/2014	236.79	0.2	3.1	0.05
08/09/2014	236.76	0.4	3.3	0.05
09/09/2014	236.72	0.2	3.2	0.05
10/09/2014	236.72	0.2	3.3	0.04
11/09/2014	236.71	0.4	2.9	0.04
12/09/2014	236.67	0.2	2.8	0.04
13/09/2014	236.65	0.4	2.4	0.04
14/09/2014	236.67	0.2	2.3	0.04
15/09/2014	236.67	2.6	2.4	0.04
16/09/2014	236.66	0	2.6	0.04
17/09/2014	236.66	0	3.1	0.04
18/09/2014	236.62	4.2	2.5	0.04
19/09/2014	236.56	0.4	2.8	0.04
20/09/2014	236.51	0	2.4	0.04
21/09/2014	236.46	0.4	2.6	0.04
22/09/2014	236.45	0.2	2.4	0.03
23/09/2014	236.47	0	1.9	0.03
24/09/2014	236.47	0.4	1.6	0.03
25/09/2014	236.42	0	2.1	0.03
26/09/2014	236.38	0	2.1	0.03
27/09/2014	236.39	0.2	2.5	0.03
28/09/2014	236.4	0	2.5	0.03
29/09/2014	236.36	0.2	2.2	0.03
30/09/2014	236.31	0.2	2.2	0.03
01/10/2014	236.29	14.8	1.2	0.03
02/10/2014	236.26	1.2	1.6	0.03
03/10/2014	236.29	0.4	2.1	0.03
04/10/2014	236.32	5.3	1.6	0.04
05/10/2014	236.27	2.6	1.8	0.03
06/10/2014	236.34	12.5	1.7	0.04
07/10/2014	236.3	12.8	1.7	0.05
08/10/2014	236.25	2	1.7	0.06
09/10/2014	236.19	5.5	2.2	0.05
10/10/2014	236.1	1.4	1.8	0.05
11/10/2014	236.09	0.4	1.5	0.04
12/10/2014	236.18	41.3	0	0.13
13/10/2014	236.16	0	1.8	0.3
14/10/2014	236.06	0.6	1.5	0.14
15/10/2014	236.09	9	0.3	0.12
16/10/2014	236.08	16.7	0.7	0.14
17/10/2014	236.06	0.6	0.8	0.3
18/10/2014	236.09	1.6	1.9	0.18
19/10/2014	236.13	0.4	1.8	0.13
20/10/2014	236.24	0.8	1.4	0.11
21/10/2014	236.28	0.4	2	0.16
22/10/2014	236.24	0	1.2	0.17
23/10/2014	236.3	2.4	0.3	0.16
24/10/2014	236.32	2.2	0.5	0.18
25/10/2014	236.29	0	1.3	0.17
26/10/2014	236.25	0.2	1.1	0.09
27/10/2014	236.28	0.2	1.7	0.08
28/10/2014	236.3	0.4	1.1	0.08
29/10/2014	236.27	0.6	0.8	0.15
30/10/2014	236.24	0.2	1.2	0.08
31/10/2014	236.25	0.6	1.2	0.06
01/11/2014	236.24	16.8	1.4	0.06
02/11/2014	236.29	24.7	0.8	0.32
03/11/2014	236.35	5.6	0.7	0.55
04/11/2014	236.34	2.4	0.9	0.38
05/11/2014	236.46	1.4	0.8	0.22
06/11/2014	236.85	16.4	0.4	0.19
07/11/2014	237.12	3	0.7	0.54
08/11/2014	237.77	9.1	0.6	0.5
09/11/2014	238.38	0	0.8	0.55
10/11/2014	238.88	6.4	0.7	0.27
11/11/2014	239.1	18.7	0.3	0.32
12/11/2014	239.39	7.7	0.5	0.48
13/11/2014	239.98	11.1	0.2	0.51
14/11/2014	240.46	7.7	0.6	0.56
15/11/2014	241.34	2.6	0.5	0.41
16/11/2014	242.04	1	0.4	0.36
17/11/2014	242.81	6.8	0.1	0.39
18/11/2014	243.09	0.6	0.5	0.63
19/11/2014	243.44	0.2	0.1	0.39
20/11/2014	243.73	0	0.7	0.34
21/11/2014	243.91	1.4	0.1	0.31
22/11/2014	243.98	12.5	0.3	0.34
23/11/2014	243.99	15.7	0	0.77
24/11/2014	244.31	7.4	0.2	0.94
25/11/2014	244.77	2.6	0	0.84
26/11/2014	245.18	0.4	0.1	0.72
27/11/2014	245.42	0	0.1	0.57
28/11/2014	245.43	0	1	0.53
29/11/2014	245.29	0	0.9	0.49
30/11/2014	245.06	0	0.2	0.45
01/12/2014	244.88	0	0.6	0.44
02/12/2014	244.68	3.8	0.4	0.5
03/12/2014	244.46	2	0.4	0.87
04/12/2014	244.31	0.2	0.1	0.88
05/12/2014	244.16	4.2	0.7	0.47
06/12/2014	243.96	0.2	0.6	0.61
07/12/2014	243.82	1.6	0.3	0.56
08/12/2014	243.75	2.4	0.8	0.6
09/12/2014	243.65	2.6	0.5	0.57
10/12/2014	243.6	0	0.6	0.61
11/12/2014	243.55	5.8	0.8	0.56
12/12/2014	243.58	19.4	0.5	0.75
13/12/2014	243.59	0	0.7	1.11
14/12/2014	243.95	1	0.5	0.75
15/12/2014	244.26	1	0.1	0.64
16/12/2014	244.4	1	0.4	0.73
17/12/2014	244.44	4	0	0.71
18/12/2014	244.43	0.4	0.3	0.71
19/12/2014	244.43	4.4	0.4	0.77
20/12/2014	244.41	0	0.6	0.75
21/12/2014	244.47	0	0.9	0.6
22/12/2014	244.48	1.6	0.1	0.57
23/12/2014	244.47	0.2	0.3	0.56
24/12/2014	244.43	0.8	0.4	0.55
25/12/2014	244.3	0	0.5	0.54
26/12/2014	244.14	2.2	0.3	0.52
27/12/2014	244.1	7	0.6	0.61
28/12/2014	244.01	0	1.3	0.64
29/12/2014	243.78	0	0.7	0.49
30/12/2014	243.67	0	0.6	0.45
31/12/2014	243.65	0	0.1	0.44
01/01/2015	243.6	0.6	0.4	0.44
02/01/2015	243.55	0.8	0.8	0.46
03/01/2015	243.45	1.8	0	0.49
04/01/2015	243.36	0	0.4	0.51
05/01/2015	243.25	0	0.6	0.45
06/01/2015	243.22	2	0.6	0.43
07/01/2015	243.11	0.2	0.6	0.4
08/01/2015	243.05	11.1	0.7	0.58
09/01/2015	242.95	0.8	0.1	0.56
10/01/2015	242.92	0.8	0.4	0.57
11/01/2015	242.94	0	0.9	0.55
12/01/2015	243.09	19.6	0.4	0.46
13/01/2015	243.21	6.8	0.2	1.03
14/01/2015	243.62	34.3	0.4	1
15/01/2015	244.37	7.8	0.4	1.94
16/01/2015	245.38	0.6	0.6	1.39
17/01/2015	245.94	4.2	0.6	0.96
18/01/2015	245.99	2.2	0.4	0.95
19/01/2015	245.93	0	0.5	0.92
20/01/2015	245.85	12.1	0.4	0.89
21/01/2015	245.74	0	0.1	0.98
22/01/2015	245.61	0	0.6	0.81
23/01/2015	245.54	1	0.6	0.7
24/01/2015	245.45	0	1	0.71
25/01/2015	245.27	0	0.8	0.66
26/01/2015	245.14	1	0.6	0.65
27/01/2015	244.97	0	0.6	0.63
28/01/2015	244.79	4.6	0.8	0.64
29/01/2015	244.68	19.1	0.6	0.9
30/01/2015	244.58	12.7	0.6	1.27
31/01/2015	244.5	13.7	0.6	1.19
01/02/2015	244.87	1.2	1.4	1.18
02/02/2015	245.36	0	0.6	0.94
03/02/2015	245.51	2	0.3	0.87
04/02/2015	245.51	0.4	0.6	0.94
05/02/2015	245.37	2	0.9	0.93
06/02/2015	245.25	0	1.2	0.86
07/02/2015	245.09	0	1.2	0.76
08/02/2015	244.89	0	1.2	0.71
09/02/2015	244.72	0	0.6	0.68
10/02/2015	244.59	0	0.3	0.66
11/02/2015	244.44	0	0.7	0.63
12/02/2015	244.29	3.8	0.4	0.6
13/02/2015	244.14	16.5	0.8	0.86
14/02/2015	244.01	6.5	0.7	1.17
15/02/2015	243.88	0	0.7	0.89
16/02/2015	244.04	7	0.4	0.78
17/02/2015	244.15	0	1.3	0.76
18/02/2015	244.35	0	1.1	0.65
19/02/2015	244.49	10.1	0.4	0.73
20/02/2015	244.56	10.9	0.6	1.01
21/02/2015	244.59	4.8	1	1
22/02/2015	244.82	8.3	0.2	0.82
23/02/2015	245.05	3.6	0.8	1.04
24/02/2015	245.24	3.4	1.2	0.83
25/02/2015	245.37	2.2	0.3	0.91
26/02/2015	245.43	6.4	0.7	1
27/02/2015	245.43	0	1.2	0.9
28/02/2015	245.49	3.4	0.3	0.8
01/03/2015	245.47	3.8	1	0.89
02/03/2015	245.35	0.2	1.9	0.8
03/03/2015	245.17	0.2	1.7	0.71
04/03/2015	245.03	0.4	1.4	0.68
05/03/2015	244.85	0	1.4	0.63
06/03/2015	244.74	0	1.9	0.61
07/03/2015	244.62	0	2.6	0.58
08/03/2015	244.48	0	1.5	0.57
09/03/2015	244.3	0.2	1.1	0.55
10/03/2015	244.1	0	1.5	0.54
11/03/2015	243.91	0	1.4	0.52
12/03/2015	243.75	1.4	0.4	0.5
13/03/2015	243.6	2.4	0.5	0.51
14/03/2015	243.4	0	1.3	0.53
15/03/2015	243.23	1.4	0.7	0.48
16/03/2015	243.12	0	0.9	0.47
17/03/2015	243	0	1.7	0.44
18/03/2015	242.86	0	1.5	0.42
19/03/2015	242.78	0	1.5	0.4
20/03/2015	242.77	0	0.6	0.39
21/03/2015	242.75	0	1.7	0.38
22/03/2015	242.68	0	1.8	0.36
23/03/2015	242.62	0.2	1.4	0.35
24/03/2015	242.56	2.6	1.6	0.35
25/03/2015	242.47	2.2	1.7	0.39
26/03/2015	242.35	0.8	1.4	0.4
27/03/2015	242.22	3.4	0.4	0.37
28/03/2015	242.1	2.4	1.3	0.42
29/03/2015	241.98	14.7	0.4	0.53
30/03/2015	241.86	1.6	1.1	0.96
31/03/2015	241.72	0	3	0.52
01/04/2015	241.58	0.8	1.9	0.39
02/04/2015	241.5	0.6	1.2	0.35
03/04/2015	241.45	3.2	1.3	0.38
04/04/2015	241.42	0	1.5	0.42
05/04/2015	241.36	0	2	0.35
06/04/2015	241.3	0	2.6	0.31
07/04/2015	241.23	0	3.1	0.29
08/04/2015	241.18	0	4	0.28
09/04/2015	241.15	0	4	0.27
10/04/2015	241.12	0.8	2.9	0.27
11/04/2015	241.07	0.6	3	0.27
12/04/2015	240.98	0	2.8	0.26
13/04/2015	240.91	0	3.3	0.25
14/04/2015	240.86	0	4.6	0.25
15/04/2015	240.82	0	4.9	0.25
16/04/2015	240.78	0	3.8	0.24
17/04/2015	240.71	10.7	2.1	0.24
18/04/2015	240.63	3.8	2.1	0.7
19/04/2015	240.56	0	3	0.46
20/04/2015	240.49	0	2.9	0.3
21/04/2015	240.39	0	3.3	0.26
22/04/2015	240.32	0	3.4	0.25
23/04/2015	240.28	0	3.3	0.23
24/04/2015	240.23	4.2	2.3	0.22
25/04/2015	240.19	4.4	1.7	0.3
26/04/2015	240.14	9.9	1.9	0.29
27/04/2015	240.08	0	3.4	0.26
28/04/2015	240	0	2.4	0.22
29/04/2015	239.93	17.3	1.4	0.22
30/04/2015	239.89	17	1	0.53
01/05/2015	239.87	1.6	1.1	0.64
02/05/2015	239.84	16.7	0.6	0.54
03/05/2015	239.87	2.4	2.6	0.55
04/05/2015	240.04	13.7	0.7	0.41
05/05/2015	240.26	4.2	2.7	0.48
06/05/2015	240.6	3.2	2.7	0.36
07/05/2015	240.95	0.6	1.8	0.29
08/05/2015	241.34	0.6	2.3	0.27
09/05/2015	241.94	0.6	1.4	0.26
10/05/2015	242.57	0.2	3.8	0.25
11/05/2015	242.76	0	3.1	0.23
12/05/2015	242.78	0	3.3	0.21
13/05/2015	242.82	2	1.9	0.2
14/05/2015	242.86	5.2	2.2	0.23
15/05/2015	242.84	0	1.9	0.25
16/05/2015	242.78	0.6	3.1	0.22
17/05/2015	242.77	0	3.3	0.2
18/05/2015	242.77	3.6	1.6	0.2
19/05/2015	242.76	5	2.8	0.21
20/05/2015	242.73	0	3.1	0.23
21/05/2015	242.65	0	3	0.2
22/05/2015	242.56	0	1.3	0.18
23/05/2015	242.5	0.4	3.4	0.19
24/05/2015	242.42	0	3.4	0.17
25/05/2015	242.29	0	4	0.16
26/05/2015	242.15	0	3.7	0.15
27/05/2015	241.98	0	3.6	0.15
28/05/2015	241.85	0.2	2.8	0.14
29/05/2015	241.72	0.4	1.5	0.14
30/05/2015	241.59	1.6	2.7	0.15
31/05/2015	241.5	4	1.5	0.16
01/06/2015	241.39	0.4	3	0.16
02/06/2015	241.28	3	0.8	0.15
03/06/2015	241.14	0	3.8	0.15
04/06/2015	241.01	0.2	3.8	0.13
05/06/2015	240.9	0	3.8	0.12
06/06/2015	240.78	0	4.1	0.12
07/06/2015	240.63	0	3.7	0.1
08/06/2015	240.53	0	4.7	0.1
09/06/2015	240.42	0	3.7	0.1
10/06/2015	240.32	0.4	2.7	0.1
11/06/2015	240.25	4	1.6	0.1
12/06/2015	240.18	2.4	2.1	0.14
13/06/2015	240.09	0	3.9	0.13
14/06/2015	240	0.2	3.8	0.11
15/06/2015	239.91	0.2	2.3	0.1
16/06/2015	239.81	0.2	4.3	0.1
17/06/2015	239.73	0.2	3.8	0.09
18/06/2015	239.66	0.2	3.1	0.09
19/06/2015	239.6	0	4.9	0.09
20/06/2015	239.54	0	4	0.08
21/06/2015	239.49	0.2	5.2	0.08
22/06/2015	239.44	0.2	2.7	0.08
23/06/2015	239.39	0	4.5	0.08
24/06/2015	239.32	0	4.8	0.07
25/06/2015	239.25	0	5.6	0.07
26/06/2015	239.2	0.4	3.8	0.06
27/06/2015	239.15	0.2	4.9	0.07
28/06/2015	239.03	0	4.6	0.06
29/06/2015	238.95	0	5.2	0.06
30/06/2015	238.96	0	6.8	0.06
01/07/2015	238.94	3.6	4.4	0.06
02/07/2015	238.84	14.7	3.6	0.08
03/07/2015	238.78	0	3.6	0.07
04/07/2015	238.76	1	5.2	0.06
05/07/2015	238.7	0.2	4.4	0.05
06/07/2015	238.65	0.2	4.3	0.05
07/07/2015	238.66	0.8	4.5	0.05
08/07/2015	238.6	0	3	0.05
09/07/2015	238.52	0	4.7	0.05
10/07/2015	238.53	0	5.8	0.04
11/07/2015	238.96	0	4.6	0.04
12/07/2015	239.63	0.8	2.8	0.04
13/07/2015	240.19	0.8	3.2	0.05
14/07/2015	240.29	0.4	2.9	0.05
15/07/2015	240.25	0.6	3	0.05
16/07/2015	240.08	0	4.7	0.05
17/07/2015	239.9	1.6	3.1	0.05
18/07/2015	239.72	0.8	3.1	0.04
19/07/2015	239.57	11.1	1.5	0.05
20/07/2015	239.42	3.6	1.8	0.06
21/07/2015	239.25	0.6	4.5	0.06
22/07/2015	238.98	0.2	3	0.05
23/07/2015	238.77	5.4	3.2	0.05
24/07/2015	238.7	7.5	2.1	0.07
25/07/2015	238.59	2	3.9	0.07
26/07/2015	238.53	10.3	2.2	0.07
27/07/2015	238.47	1	3.2	0.08
28/07/2015	238.36	3.6	1.4	0.07
29/07/2015	238.31	0.2	3	0.06
30/07/2015	238.22	0.2	3.4	0.05
31/07/2015	238.17	0	4	0.04
01/08/2015	238.14	0.2	4	0.04
02/08/2015	238.08	0.6	4.8	0.04
03/08/2015	238.06	3.8	2.3	0.04
04/08/2015	237.99	0.2	3.3	0.04
05/08/2015	237.94	1	3.2	0.04
06/08/2015	237.9	0.2	3.7	0.04
07/08/2015	237.84	0.2	3.5	0.04
08/08/2015	237.78	0.2	4	0.03
09/08/2015	237.74	0.2	4	0.03
10/08/2015	237.72	4.6	2.6	0.03
11/08/2015	237.71	1	0.9	0.03
12/08/2015	237.65	4.4	2.8	0.04
13/08/2015	237.66	10.3	1.6	0.04
14/08/2015	237.64	10.9	1.7	0.12
15/08/2015	237.55	0	3.1	0.1
16/08/2015	237.5	0.2	1.9	0.05
17/08/2015	237.47	0.2	3.2	0.04
18/08/2015	237.46	0	3.1	0.04
19/08/2015	237.42	1.8	1.6	0.05
20/08/2015	237.39	0	2.4	0.05
21/08/2015	237.37	0.2	4.2	0.05
22/08/2015	237.42	7.4	2.4	0.04
23/08/2015	237.42	15.3	3.1	0.07
24/08/2015	237.45	11.3	1.9	0.11
25/08/2015	237.28	13.3	0.7	0.11
26/08/2015	237.29	12.7	2	0.34
27/08/2015	237.25	10.7	1	0.33
28/08/2015	237.2	0.2	2.9	0.22
29/08/2015	237.18	0	2.8	0.15
30/08/2015	237.19	3.8	2.9	0.1
31/08/2015	237.19	0.2	1	0.11
01/09/2015	237.14	0.4	3.2	0.06
02/09/2015	237.11	0.2	2.6	0.06
03/09/2015	237.11	0	2.2	0.06
04/09/2015	237.09	0.4	1.8	0.06
05/09/2015	237.05	0.4	1.6	0.05
06/09/2015	237.01	0	2.4	0.05
07/09/2015	236.99	0.4	2.6	0.05
08/09/2015	237.03	0.4	2.6	0.04
09/09/2015	237.03	0.2	2.7	0.04
10/09/2015	237.01	0	3.1	0.04
11/09/2015	236.99	2	2	0.04
12/09/2015	236.99	0	2.8	0.04
13/09/2015	236.99	9.7	1.1	0.04
14/09/2015	236.98	4	2.3	0.06
15/09/2015	236.97	15.3	1.7	0.07
16/09/2015	236.98	2.8	1.9	0.16
17/09/2015	236.85	2.4	2.2	0.16
18/09/2015	236.73	1.2	2.1	0.09
19/09/2015	236.68	0.4	2.1	0.07
20/09/2015	236.72	0.2	2	0.06
21/09/2015	236.78	5.3	0.8	0.06
22/09/2015	236.8	3	1.9	0.07
23/09/2015	236.72	0.4	1.7	0.07
24/09/2015	236.67	0.6	2.1	0.06
25/09/2015	236.63	0.2	1.8	0.06
26/09/2015	236.62	0.2	2	0.05
27/09/2015	236.61	0.2	2.1	0.05
28/09/2015	236.59	0	2.6	0.05
29/09/2015	236.61	0	2.7	0.04
30/09/2015	236.59	0	2.3	0.04
01/10/2015	236.58	0	2.3	0.04
02/10/2015	236.6	0	1.8	0.03
03/10/2015	236.59	0.2	1.8	0.04
04/10/2015	236.6	9.1	0.5	0.04
05/10/2015	236.58	10	0.2	0.07
06/10/2015	236.57	11.2	1.4	0.1
07/10/2015	236.42	0	1.8	0.12
08/10/2015	236.34	0	1.6	0.1
09/10/2015	236.36	0	1.6	0.07
10/10/2015	236.38	0	1.6	0.05
11/10/2015	236.37	0.2	1.8	0.05
12/10/2015	236.32	0	1.8	0.05
13/10/2015	236.26	0	1.5	0.05
14/10/2015	236.25	0	1.8	0.04
15/10/2015	236.26	0.4	1.1	0.04
16/10/2015	236.23	0.6	0.4	0.04
17/10/2015	236.24	0.2	1	0.05
18/10/2015	236.23	0.2	0.7	0.05
19/10/2015	236.19	0	1	0.05
20/10/2015	236.15	0.2	1.4	0.05
21/10/2015	236.17	1	0.3	0.05
22/10/2015	236.17	0.6	1.1	0.05
23/10/2015	236.16	0.2	0.8	0.05
24/10/2015	236.18	0.4	1.5	0.05
25/10/2015	236.13	0	1.1	0.04
26/10/2015	236.17	1.4	1	0.04
27/10/2015	236.17	10.3	0.4	0.05
28/10/2015	236.12	3.2	0.6	0.05
29/10/2015	236.07	8.5	0.3	0.05
30/10/2015	236.04	1.2	0.4	0.05
31/10/2015	236.01	0.4	1.2	0.05
01/11/2015	235.95	0	1.7	0.05
02/11/2015	236.02	0	1.7	0.05
03/11/2015	236.03	0.2	1.1	0.05
04/11/2015	236	0.8	0.5	0.05
05/11/2015	235.96	12.1	0.4	0.06
06/11/2015	235.92	16.6	0.1	0.17
07/11/2015	235.88	1.2	0.6	0.2
08/11/2015	235.89	0.8	0.2	0.13
09/11/2015	235.88	0.4	1	0.1
10/11/2015	235.94	0.4	1.2	0.09
11/11/2015	235.98	0.2	0.6	0.08
12/11/2015	236.01	1.2	0.9	0.08
13/11/2015	236	0.2	1.2	0.08
14/11/2015	236	0	0.7	0.08
15/11/2015	236.04	1.2	1.4	0.08
16/11/2015	236.05	7.8	0.6	0.09
17/11/2015	236.05	5.3	0.7	0.14
18/11/2015	235.98	0.2	1	0.19
19/11/2015	235.99	16.7	0.6	0.14
20/11/2015	236.09	14.5	0.5	0.43
21/11/2015	236.13	3.6	1.3	0.4
22/11/2015	236.46	0	0.6	0.23
23/11/2015	236.67	2.4	0.7	0.18
24/11/2015	236.98	5.8	0.1	0.18
25/11/2015	237.07	4	0.5	0.24
26/11/2015	237.24	1.2	0.5	0.25
27/11/2015	237.52	3	0.7	0.22
28/11/2015	237.58	4.2	0.6	0.21
29/11/2015	237.67	0.4	1.1	0.23
30/11/2015	237.79	0	1	0.18
01/12/2015	237.93	0	1.2	0.15
02/12/2015	238.04	0.4	0.8	0.14
03/12/2015	238.16	4.2	0.5	0.13
04/12/2015	238.14	0	1	0.13
05/12/2015	238.17	0.4	1.1	0.13
06/12/2015	238.19	1.6	0.6	0.13
07/12/2015	238.2	6.9	0.4	0.14
08/12/2015	238.2	0.4	0.8	0.18
09/12/2015	238.21	0	0.8	0.15
10/12/2015	238.34	0.2	0.9	0.14
11/12/2015	238.41	1.2	0.5	0.14
12/12/2015	238.51	0.2	0.8	0.13
13/12/2015	238.56	0	0.2	0.13
14/12/2015	238.6	8.2	0.1	0.13
15/12/2015	238.59	21.2	0.3	0.32
16/12/2015	239.17	1	0.7	0.42
17/12/2015	239.61	3	1	0.23
18/12/2015	239.88	2.6	0.2	0.17
19/12/2015	240.1	0	1.4	0.19
20/12/2015	240.23	1.8	0.8	0.19
21/12/2015	240.32	8.4	0	0.18
22/12/2015	240.47	5.8	0.2	0.27
23/12/2015	240.74	0	0.7	0.29
24/12/2015	241.09	3	0.9	0.23
25/12/2015	241.33	3.2	0	0.26
26/12/2015	241.53	0	1.6	0.27
27/12/2015	242.05	0	1.5	0.21
28/12/2015	242.62	3.8	1.1	0.2
29/12/2015	242.76	0.8	0.7	0.21
30/12/2015	242.89	9.5	1.2	0.22
31/12/2015	242.92	1.4	1.2	0.31
01/01/2016	243.14	9.7	0.1	0.28
02/01/2016	243.25	8	0.7	0.46
03/01/2016	243.65	24.1	0.4	0.89
04/01/2016	244.22	14.9	0.6	0.98
05/01/2016	244.89	3.2	0.3	0.9
06/01/2016	245.54	19	0.7	0.81
07/01/2016	245.91	0.2	0.6	1.14
08/01/2016	246.21	5.4	0.4	0.86
09/01/2016	246.22	19.1	0.6	0.9
10/01/2016	246.39	6.6	0.8	1.32
11/01/2016	246.45	7	0.5	1.03
12/01/2016	246.34	3	1	1.07
13/01/2016	246.12	0	0.6	0.94
14/01/2016	246.01	1.4	0.7	0.81
15/01/2016	245.75	3	1	0.82
16/01/2016	245.48	0	0.8	0.79
17/01/2016	245.26	3.8	0.4	0.7
18/01/2016	245.15	0	0.1	0.79
19/01/2016	244.99	0	0	0.68
20/01/2016	244.78	0	0.1	0.62
21/01/2016	244.6	6.9	0.8	0.57
22/01/2016	244.46	2.4	0	0.74
23/01/2016	244.29	1	0.2	0.65
24/01/2016	244.21	0	0.7	0.57
25/01/2016	244.22	0	0.9	0.53
26/01/2016	244.19	3.4	0.5	0.5
27/01/2016	244.19	28.1	0.3	0.83
28/01/2016	244.37	0	1	1.36
29/01/2016	244.93	4.4	0.1	0.75
30/01/2016	245.25	13.5	0.4	0.91
31/01/2016	245.49	2.8	0.1	1.03
01/02/2016	245.68	3	0.6	0.89
02/02/2016	245.72	7.9	0.4	0.94
03/02/2016	245.69	1.2	1	0.9
04/02/2016	245.64	0.2	0.1	0.77
05/02/2016	245.59	0.4	0.6	0.73
06/02/2016	245.51	16.9	1.2	0.79
07/02/2016	245.4	14.1	0.7	1.18
08/02/2016	245.54	17.4	1	1.16
09/02/2016	246.06	11.9	0.5	1.7
10/02/2016	246.46	0.2	0.9	1.22
11/02/2016	246.5	6.6	0.7	1.08
12/02/2016	246.48	9.7	0.4	1.28
13/02/2016	246.2	9.8	0.5	1.68
14/02/2016	246.02	3.4	0.9	1.57
15/02/2016	245.94	0	1.5	1.41
16/02/2016	245.8	0	1.2	1.13
17/02/2016	245.74	15.7	0.3	1
18/02/2016	245.62	0	1.1	1.06
19/02/2016	245.43	1.6	0.5	0.9
20/02/2016	245.41	0.4	0.4	0.95
21/02/2016	245.29	0.6	0.8	0.93
22/02/2016	245.19	5.6	0.8	0.91
23/02/2016	245.05	5.6	1.1	0.95
24/02/2016	244.84	9.3	0.3	1.02
25/02/2016	244.73	0	1.1	0.89
26/02/2016	244.9	1.2	1.2	0.79
27/02/2016	244.92	0	1.7	0.73
28/02/2016	244.86	0	1.8	0.67
29/02/2016	244.7	0	1.7	0.63
01/03/2016	244.54	4.6	0.2	0.65
02/03/2016	244.44	8.6	1.3	0.72
03/03/2016	244.29	5.2	0.9	0.82
04/03/2016	244.18	4.4	0.9	0.77
05/03/2016	244.09	1.2	0.9	0.77
06/03/2016	243.97	0.4	1.2	0.69
07/03/2016	243.97	1.2	1.4	0.64
08/03/2016	243.93	21.8	0.6	0.61
09/03/2016	243.97	9	1.3	1.31
10/03/2016	244.14	0	1.7	1.17
11/03/2016	244.48	0	0.8	0.88
12/03/2016	244.68	0	1.1	0.78
13/03/2016	244.73	0	1.5	0.71
14/03/2016	244.73	0	1.6	0.68
15/03/2016	244.67	0	1.6	0.64
16/03/2016	244.55	0	2	0.62
17/03/2016	244.38	0	1.7	0.59
18/03/2016	244.2	0	1.7	0.57
19/03/2016	244.03	0	1.4	0.54
20/03/2016	243.84	0	1.6	0.52
21/03/2016	243.66	0	1.8	0.5
22/03/2016	243.5	0	1.3	0.48
23/03/2016	243.33	0	1.8	0.47
24/03/2016	243.16	2.8	1.4	0.45
25/03/2016	243.03	0.8	2.4	0.48
26/03/2016	242.91	15.3	0.3	0.54
27/03/2016	242.81	39.3	1.1	0.73
28/03/2016	242.81	10.5	1.5	1.37
29/03/2016	243.52	3.8	1.6	0.92
30/03/2016	244.16	5.2	1.2	0.71
31/03/2016	244.6	0	2.4	0.63
01/04/2016	244.86	0	2.1	0.54
02/04/2016	244.95	0	2.3	0.51
03/04/2016	244.95	4	1.7	0.48
04/04/2016	244.88	1	2.1	0.5
05/04/2016	244.71	0	2.2	0.46
06/04/2016	244.51	1.2	1.8	0.43
07/04/2016	244.36	2.8	1.9	0.47
08/04/2016	244.18	1.8	1.9	0.48
09/04/2016	244.05	1.6	2.2	0.46
